対象日,ポスト日,区分,機種,示唆ワード,連想経路,プラス台数,設置台数,平均差枚,記事URL,ポストURL
2026-03-07,2026-03-06,機種,ヴヴヴ,元祖油堂,元祖油堂→楽しみ方、無限大→♾️→マリエ覚醒→ヴヴヴ,6,7,7343,https://sloslo-blog.hatenablog.com/entry/2026/03/08/074935,https://twitter.com/endo1maruhan/status/2029882231821611506
2026-03-07,2026-03-06,機種,ヴヴヴ,7にまつわる,7にまつわる→ヴヴヴ（7台）,6,7,7343,https://sloslo-blog.hatenablog.com/entry/2026/03/08/074935,https://twitter.com/endo1maruhan/status/2029882231821611506
2026-03-07,2026-03-06,機種,番長ZERO,無料,無料→ゼロ→番長,2,2,2550,https://sloslo-blog.hatenablog.com/entry/2026/03/08/074935,https://twitter.com/endo1maruhan/status/2029882231821611506
2026-03-08,2026-03-07,機種,SBJ,3/8,3/8→山佐プレミアムDAY,3,6,850,https://sloslo-blog.hatenablog.com/entry/2026/03/09/074354,https://twitter.com/endo1maruhan/status/2030244645599363456
2026-03-08,2026-03-07,機種,アバサー,釣られて,釣られて→魚→フグ,2,2,2100,https://sloslo-blog.hatenablog.com/entry/2026/03/09/074354,https://twitter.com/endo1maruhan/status/2030244645599363456
2026-03-08,2026-03-07,機種,カイジ,倍盛,倍盛→倍プッシュ,2,2,4250,https://sloslo-blog.hatenablog.com/entry/2026/03/09/074354,https://twitter.com/endo1maruhan/status/2030244645599363456
2026-03-08,2026-03-07,機種,グランベルム,塩豚ねぎうどん,塩豚ねぎうどん,2,2,4050,https://sloslo-blog.hatenablog.com/entry/2026/03/09/074354,https://twitter.com/endo1maruhan/status/2030244645599363456
2026-03-09,2026-03-08,機種,SBJ,コーラ,コーラ→黒,5,6,3683,https://sloslo-blog.hatenablog.com/entry/2026/03/10/083822,https://twitter.com/endo1maruhan/status/2030607211375071255
2026-03-09,2026-03-08,機種,ウルミラ,バーガー,バーガー→パティ→牛,,,,https://sloslo-blog.hatenablog.com/entry/2026/03/10/083822,https://twitter.com/endo1maruhan/status/2030607211375071255
2026-03-09,2026-03-08,機種,エウレカ,コーラ,コーラ→コーラリアン,,,,https://sloslo-blog.hatenablog.com/entry/2026/03/10/083822,https://twitter.com/endo1maruhan/status/2030607211375071255
2026-03-09,2026-03-08,機種,グランベルム,湯呑み,湯呑み→湯→北の湯,1,2,-500,https://sloslo-blog.hatenablog.com/entry/2026/03/10/083822,https://twitter.com/endo1maruhan/status/2030607211375071255
2026-03-09,2026-03-08,機種,シェイク,モスバーガー,モスバーガー→シェイク（デザート）,,,,https://sloslo-blog.hatenablog.com/entry/2026/03/10/083822,https://twitter.com/endo1maruhan/status/2030607211375071255
2026-03-09,2026-03-08,機種,ジャグラーガールズ,野菜,野菜→緑🟢,5,6,2067,https://sloslo-blog.hatenablog.com/entry/2026/03/10/083822,https://twitter.com/endo1maruhan/status/2030607211375071255
2026-03-09,2026-03-08,機種,ハッピー,野菜,野菜→緑🟢,,,,https://sloslo-blog.hatenablog.com/entry/2026/03/10/083822,https://twitter.com/endo1maruhan/status/2030607211375071255
2026-03-09,2026-03-08,機種,ミスタージャグラー,オニポテ,オニポテ→きつね色→コンたろ,,,,https://sloslo-blog.hatenablog.com/entry/2026/03/10/083822,https://twitter.com/endo1maruhan/status/2030607211375071255
2026-03-09,2026-03-08,機種,レビュースタァ,オニポテが2つ,オニポテが2つ→デュエット→レヴューデュエット,3,3,3933,https://sloslo-blog.hatenablog.com/entry/2026/03/10/083822,https://twitter.com/endo1maruhan/status/2030607211375071255
2026-03-09,2026-03-08,機種,新鬼武者3,オニポテ,オニポテ→鬼,,,,https://sloslo-blog.hatenablog.com/entry/2026/03/10/083822,https://twitter.com/endo1maruhan/status/2030607211375071255
2026-03-09,2026-03-08,機種,範馬刃牙,オニポテ,オニポテ→鬼→オーガ,1,3,167,https://sloslo-blog.hatenablog.com/entry/2026/03/10/083822,https://twitter.com/endo1maruhan/status/2030607211375071255
2026-03-09,2026-03-08,機種,絆2天膳,コーラ,コーラ→黒,4,6,4767,https://sloslo-blog.hatenablog.com/entry/2026/03/10/083822,https://twitter.com/endo1maruhan/status/2030607211375071255
2026-03-10,2026-03-09,機種,SAO,3分,3分→キユーピー3分クッキング,2,2,1800,https://sloslo-blog.hatenablog.com/entry/2026/03/11/075503,https://twitter.com/endo1maruhan/status/2030969422433931450
2026-03-10,2026-03-09,機種,SAO,クッキング,クッキング→アスナとクッキング,2,2,1800,https://sloslo-blog.hatenablog.com/entry/2026/03/11/075503,https://twitter.com/endo1maruhan/status/2030969422433931450
2026-03-10,2026-03-09,機種,Sカバネリ,博多,博多→華丸大吉→おみくじ,2,2,2767,https://sloslo-blog.hatenablog.com/entry/2026/03/11/075503,https://twitter.com/endo1maruhan/status/2030969422433931450
2026-03-10,2026-03-09,機種,いざ番長,玉子,玉子→玉５,6,10,3020,https://sloslo-blog.hatenablog.com/entry/2026/03/11/075503,https://twitter.com/endo1maruhan/status/2030969422433931450
2026-03-10,2026-03-09,機種,いざ番長,かつお節,かつお節→武士,6,10,3020,https://sloslo-blog.hatenablog.com/entry/2026/03/11/075503,https://twitter.com/endo1maruhan/status/2030969422433931450
2026-03-10,2026-03-09,機種,アバサー,明太,明太→魚卵,2,2,2350,https://sloslo-blog.hatenablog.com/entry/2026/03/11/075503,https://twitter.com/endo1maruhan/status/2030969422433931450
2026-03-10,2026-03-09,機種,ウルミラ,歩いて3分,歩いて3分→カラータイマー→ウルトラマン→ウルトラミラクルジャグラー,5,5,2180,https://sloslo-blog.hatenablog.com/entry/2026/03/11/075503,https://twitter.com/endo1maruhan/status/2030969422433931450
2026-03-10,2026-03-09,機種,シェイク,3/10,3/10→サボテンの日→サボハニ,1,3,-400,https://sloslo-blog.hatenablog.com/entry/2026/03/11/075503,https://twitter.com/endo1maruhan/status/2030969422433931450
2026-03-10,2026-03-09,機種,戦国恋姫,かつお節,かつお節→武士,,,,https://sloslo-blog.hatenablog.com/entry/2026/03/11/075503,https://twitter.com/endo1maruhan/status/2030969422433931450
2026-03-11,2026-03-10,機種,Sこのすば,ゴールデンコンビ,ゴールデンコンビ→素晴らしい組み合わせ→Sこのすば,1,2,800,https://sloslo-blog.hatenablog.com/entry/2026/03/12/073619,https://twitter.com/endo1maruhan/status/2031331871276282156
2026-03-11,2026-03-10,機種,からくり,ぜひ！,ぜひ！→ぜひぜひ→からくり,7,9,6778,https://sloslo-blog.hatenablog.com/entry/2026/03/12/073619,https://twitter.com/endo1maruhan/status/2031331871276282156
2026-03-11,2026-03-10,機種,ウルミラ,ナポリタン,ナポリタン→タン→牛タン→牛→ベコたん→ウルミラ,5,5,2220,https://sloslo-blog.hatenablog.com/entry/2026/03/12/073619,https://twitter.com/endo1maruhan/status/2031331871276282156
2026-03-11,2026-03-10,機種,マンキン,パンチョ大王,パンチョ大王→王→マンキン,1,2,600,https://sloslo-blog.hatenablog.com/entry/2026/03/12/073619,https://twitter.com/endo1maruhan/status/2031331871276282156
2026-03-11,2026-03-10,機種,戦国乙女4,白ナポ,白ナポ→白→シロ→乙女,3,4,4375,https://sloslo-blog.hatenablog.com/entry/2026/03/12/073619,https://twitter.com/endo1maruhan/status/2031331871276282156
2026-03-11,2026-03-10,機種,銭形5,パンチョ,パンチョ→ナポリスト→ポリス→デカ→銭形5,2,3,400,https://sloslo-blog.hatenablog.com/entry/2026/03/12/073619,https://twitter.com/endo1maruhan/status/2031331871276282156
2026-03-11,2026-03-10,機種,銭形5,選べる麺の量,選べる麺の量→デカ盛り→デカ→銭形5,2,3,400,https://sloslo-blog.hatenablog.com/entry/2026/03/12/073619,https://twitter.com/endo1maruhan/status/2031331871276282156
2026-03-11,2026-03-10,機種,鏡,上野,上野→上野動物園→パンダ→鏡,,,,https://sloslo-blog.hatenablog.com/entry/2026/03/12/073619,https://twitter.com/endo1maruhan/status/2031331871276282156
2026-03-12,2026-03-11,機種,エヴァBT,どうげんざか,どうげんざか→どうげん→げんどう？,3,3,3800,https://sloslo-blog.hatenablog.com/entry/2026/03/13/073740,https://twitter.com/endo1maruhan/status/2031694226766053377
2026-03-12,2026-03-11,機種,カイジ,（MAP）鉄骨,（MAP）鉄骨→鉄骨渡り,2,2,3900,https://sloslo-blog.hatenablog.com/entry/2026/03/13/073740,https://twitter.com/endo1maruhan/status/2031694226766053377
2026-03-12,2026-03-11,機種,ハッピー,（MAP）まねきねこ,（MAP）まねきねこ→幸福を呼ぶ→ハッピー,5,5,2500,https://sloslo-blog.hatenablog.com/entry/2026/03/13/073740,https://twitter.com/endo1maruhan/status/2031694226766053377
2026-03-12,2026-03-11,機種,ミスタージャグラー,（MAP）マスターカード,（MAP）マスターカード→マスター≒ミスター,,,,https://sloslo-blog.hatenablog.com/entry/2026/03/13/073740,https://twitter.com/endo1maruhan/status/2031694226766053377
2026-03-12,2026-03-11,機種,モンハンライズ,（MAP）まねきねこ,（MAP）まねきねこ→猫→アイルー,5,7,1871,https://sloslo-blog.hatenablog.com/entry/2026/03/13/073740,https://twitter.com/endo1maruhan/status/2031694226766053377
2026-03-12,2026-03-11,機種,吉宗,ちゅうけんはちこう（忠犬ハチ公）,ちゅうけんはちこう（忠犬ハチ公）→ハチ（八）→八代将軍,,,,https://sloslo-blog.hatenablog.com/entry/2026/03/13/073740,https://twitter.com/endo1maruhan/status/2031694226766053377
2026-03-12,2026-03-11,機種,東リベ,しぶや（渋谷）,しぶや（渋谷）→渋谷JACK,7,8,4500,https://sloslo-blog.hatenablog.com/entry/2026/03/13/073740,https://twitter.com/endo1maruhan/status/2031694226766053377
2026-03-13,2026-03-12,機種,マンキン,合体,合体→憑依合体,2,2,1700,https://sloslo-blog.hatenablog.com/entry/2026/03/14/074748,https://twitter.com/endo1maruhan/status/2032056662731997691
2026-03-13,2026-03-12,機種,ミスタージャグラー,コーン（具）,コーン（具）→コンたろ,5,5,3220,https://sloslo-blog.hatenablog.com/entry/2026/03/14/074748,https://twitter.com/endo1maruhan/status/2032056662731997691
2026-03-13,2026-03-12,機種,ミスタージャグラー,リンガーハット,リンガーハット→ハット,5,5,3220,https://sloslo-blog.hatenablog.com/entry/2026/03/14/074748,https://twitter.com/endo1maruhan/status/2032056662731997691
2026-03-13,2026-03-12,機種,モンハンライズ,逃してしまった,逃してしまった→モンスター逃す,5,7,3557,https://sloslo-blog.hatenablog.com/entry/2026/03/14/074748,https://twitter.com/endo1maruhan/status/2032056662731997691
2026-03-13,2026-03-12,機種,モンハンライズ,🛠,🛠→ハンマー→アイルーだるま落とし,5,7,3557,https://sloslo-blog.hatenablog.com/entry/2026/03/14/074748,https://twitter.com/endo1maruhan/status/2032056662731997691
2026-03-13,2026-03-12,機種,戦国乙女4,🛠,🛠→ハンマー→だるま落とし,3,4,1850,https://sloslo-blog.hatenablog.com/entry/2026/03/14/074748,https://twitter.com/endo1maruhan/status/2032056662731997691
2026-03-13,2026-03-12,機種,範馬刃牙,🛠,🛠→ハンマー→ハンマ→範馬刃牙,2,3,4167,https://sloslo-blog.hatenablog.com/entry/2026/03/14/074748,https://twitter.com/endo1maruhan/status/2032056662731997691
2026-03-14,2026-03-13,機種,アズレン,海鮮スンドゥプ,海鮮スンドゥプ→海鮮→海戦,2,5,2940,https://sloslo-blog.hatenablog.com/entry/2026/03/15/074059,https://twitter.com/endo1maruhan/status/2032419012941152518
2026-03-14,2026-03-13,機種,アズレン,罪悪感,罪悪感→後悔→航海,2,5,2940,https://sloslo-blog.hatenablog.com/entry/2026/03/15/074059,https://twitter.com/endo1maruhan/status/2032419012941152518
2026-03-14,2026-03-13,機種,ゴージャグ3,🫛就任22日目,🫛就任22日目→22台機種,20,22,2305,https://sloslo-blog.hatenablog.com/entry/2026/03/15/074059,https://twitter.com/endo1maruhan/status/2032419012941152518
2026-03-14,2026-03-13,機種,リゼロ2,ライス大盛り無料,ライス大盛り無料→0円→ゼロ,,,,https://sloslo-blog.hatenablog.com/entry/2026/03/15/074059,https://twitter.com/endo1maruhan/status/2032419012941152518
2026-03-14,2026-03-13,機種,不二子,罪悪感,罪悪感→盗み,2,2,3050,https://sloslo-blog.hatenablog.com/entry/2026/03/15/074059,https://twitter.com/endo1maruhan/status/2032419012941152518
2026-03-14,2026-03-13,機種,不二子,ご飯目的,ご飯目的→ターゲット,2,2,3050,https://sloslo-blog.hatenablog.com/entry/2026/03/15/074059,https://twitter.com/endo1maruhan/status/2032419012941152518
2026-03-15,2026-03-14,機種,からくり,サンデー,サンデー→少年サンデー連載,6,9,2989,https://sloslo-blog.hatenablog.com/entry/2026/03/16/075022,https://twitter.com/endo1maruhan/status/2032781344812708151
2026-03-15,2026-03-14,機種,アイム,3/15,3/15→サイ🦏31+5（GO）→ツノっち,10,11,2555,https://sloslo-blog.hatenablog.com/entry/2026/03/16/075022,https://twitter.com/endo1maruhan/status/2032781344812708151
2026-03-15,2026-03-14,機種,アイム,（画像）壁のピエロ,（画像）壁のピエロ,10,11,2555,https://sloslo-blog.hatenablog.com/entry/2026/03/16/075022,https://twitter.com/endo1maruhan/status/2032781344812708151
2026-03-15,2026-03-14,機種,ハッピー,金目鯛,金目鯛→めでたい→ハッピー,5,5,2240,https://sloslo-blog.hatenablog.com/entry/2026/03/16/075022,https://twitter.com/endo1maruhan/status/2032781344812708151
2026-03-15,2026-03-14,機種,防振り,3/15,3/15→最硬の盾の記念日,5,5,2000,https://sloslo-blog.hatenablog.com/entry/2026/03/16/075022,https://twitter.com/endo1maruhan/status/2032781344812708151
2026-03-16,2026-03-15,機種,L炎炎,花粉症,花粉症→鼻炎→炎,2,2,6050,https://sloslo-blog.hatenablog.com/entry/2026/03/17/081306,https://twitter.com/endo1maruhan/status/2033143757294707022
2026-03-16,2026-03-15,機種,うみねこ,新台入替,新台入替→増台機種,2,4,1400,https://sloslo-blog.hatenablog.com/entry/2026/03/17/081306,https://twitter.com/endo1maruhan/status/2033143757294707022
2026-03-16,2026-03-15,末尾・設置・記念日など,アナザー末尾④,パフォーマンス,パフォーマンス→フォー,,,,https://sloslo-blog.hatenablog.com/entry/2026/03/17/081306,https://twitter.com/endo1maruhan/status/2033143757294707022
2026-03-16,2026-03-15,機種,エヴァBT,減台機種,減台機種,,,,https://sloslo-blog.hatenablog.com/entry/2026/03/17/081306,https://twitter.com/endo1maruhan/status/2033143757294707022
2026-03-16,2026-03-15,機種,ハッピー,緑のテント,緑のテント→緑,5,5,2620,https://sloslo-blog.hatenablog.com/entry/2026/03/17/081306,https://twitter.com/endo1maruhan/status/2033143757294707022
2026-03-17,2026-03-16,機種,SBJ,メニューが黒,メニューが黒→ブラック,4,6,2667,https://sloslo-blog.hatenablog.com/entry/2026/03/18/080446,https://twitter.com/endo1maruhan/status/2033506155209859284
2026-03-17,2026-03-16,機種,SBJ,ライス,ライス→米国→アメリカ→トランプ大統領→トランプ,4,6,2667,https://sloslo-blog.hatenablog.com/entry/2026/03/18/080446,https://twitter.com/endo1maruhan/status/2033506155209859284
2026-03-17,2026-03-16,機種,Sカバネリ,生姜焼き,生姜焼き→ジンジャー→神社,,,,https://sloslo-blog.hatenablog.com/entry/2026/03/18/080446,https://twitter.com/endo1maruhan/status/2033506155209859284
2026-03-17,2026-03-16,機種,Sカバネリ,鉄板焼き,鉄板焼き→鉄→甲鉄城,,,,https://sloslo-blog.hatenablog.com/entry/2026/03/18/080446,https://twitter.com/endo1maruhan/status/2033506155209859284
2026-03-17,2026-03-16,機種,アレックス,チキンカツ,チキンカツ,4,4,2000,https://sloslo-blog.hatenablog.com/entry/2026/03/18/080446,https://twitter.com/endo1maruhan/status/2033506155209859284
2026-03-17,2026-03-16,機種,アレックス,17時,17時→酉の刻（とりのこく）,4,4,2000,https://sloslo-blog.hatenablog.com/entry/2026/03/18/080446,https://twitter.com/endo1maruhan/status/2033506155209859284
2026-03-17,2026-03-16,機種,アレックス,オムライス,オムライス→チキンライス,4,4,2000,https://sloslo-blog.hatenablog.com/entry/2026/03/18/080446,https://twitter.com/endo1maruhan/status/2033506155209859284
